class,cap-shape,cap-surface,cap-color,odor,gill-color,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-type,spore-print-color,population,habitat,b0,b1,ga0,ga1,gs0,gs1,gsz0,gsz1,ss0,ss1,rn0,rn1,rn2
0,5,2,5,4,7,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,9,3,9,r,3,0,8,8,3,4,6,3,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,4,9,c,3,3,8,8,3,4,6,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,5,4,8,b,3,3,8,8,3,4,7,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,4,1,5,3,9,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,5,2,5,4,7,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,2,6,4,10,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,1,8,8,10,e,3,3,8,8,3,4,6,5,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,4,1,6,3,9,b,3,3,8,8,3,4,7,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,5,3,9,4,10,r,3,0,8,8,3,4,6,4,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,4,9,r,3,0,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,4,10,r,3,0,8,8,3,4,7,4,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,5,2,9,2,4,e,3,3,8,8,3,4,7,5,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,8,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,5,3,5,2,10,e,3,3,8,8,3,4,7,3,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,3,9,c,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,5,3,9,c,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,2,6,3,9,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,5,3,9,2,9,e,3,3,8,8,3,4,7,5,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,2,5,3,8,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,1,8,8,8,e,3,3,8,8,3,4,6,4,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,3,7,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,8,8,4,e,3,1,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,3,6,3,8,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,2,3,5,4,7,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,2,2,6,4,4,c,3,3,8,8,3,4,7,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,5,4,9,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2,2,5,4,4,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,3,9,3,10,r,3,0,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,1,1,8,8,7,e,3,3,8,8,3,4,7,4,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,1,5,8,10,e,1,3,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,1,1,9,8,8,e,3,3,8,8,3,4,6,5,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,4,3,9,4,10,r,3,0,8,8,3,4,6,3,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,2,6,4,8,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2,2,6,3,8,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,2,2,6,3,4,c,3,3,8,8,3,4,6,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,5,2,9,2,10,e,3,3,8,8,3,4,6,5,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,4,3,9,4,9,r,3,0,8,8,3,4,7,4,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,3,9,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,3,6,3,10,r,3,0,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,5,3,7,c,3,3,8,8,3,4,7,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,3,9,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,4,4,c,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,9,8,8,e,3,3,8,8,3,4,7,5,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,4,3,6,4,10,r,3,0,8,8,3,4,7,4,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,8,8,10,e,3,3,8,8,3,4,7,4,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,4,c,3,3,8,8,3,4,7,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,3,9,3,10,r,3,0,8,8,3,4,6,4,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,9,c,3,3,8,8,3,4,7,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,3,4,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,9,8,8,b,3,3,6,8,3,4,6,5,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,5,3,8,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,4,10,r,3,0,8,8,3,4,7,3,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,5,3,4,c,3,3,8,8,3,4,7,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,5,4,4,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,3,6,4,9,r,3,0,8,8,3,4,7,4,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,2,2,6,4,8,c,3,3,8,8,3,4,7,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,5,3,9,b,3,3,8,8,3,4,7,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,4,2,8,8,8,e,3,1,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,3,5,3,9,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,5,4,8,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,3,6,4,8,r,3,0,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,5,3,10,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,5,2,6,3,8,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,3,6,3,8,r,3,0,8,8,3,4,7,4,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,6,3,9,r,3,0,8,8,3,4,6,4,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,7,c,3,3,8,8,3,4,7,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,9,8,5,b,3,3,6,7,3,4,7,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,3,6,4,10,r,3,0,8,8,3,4,6,4,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,5,3,8,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,2,2,6,3,7,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,4,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,9,4,10,r,3,0,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,2,3,6,3,4,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,5,4,4,c,3,3,8,8,3,4,6,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,5,4,4,c,3,3,8,8,3,4,6,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,8,c,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,3,6,4,8,r,3,0,8,8,3,4,6,4,4,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,5,8,8,e,1,1,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,9,8,10,e,1,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,5,8,6,e,1,3,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,6,4,9,c,3,3,8,8,3,4,7,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,5,8,10,e,1,3,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,4,2,9,2,8,e,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,1,8,8,10,e,1,1,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,4,3,9,2,10,e,3,3,8,8,3,4,7,5,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5,2,9,2,9,e,3,3,8,8,3,4,7,5,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,2,5,4,4,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,8,8,10,e,1,1,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,5,4,7,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,8,8,8,e,3,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,8,8,4,e,3,3,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,5,3,4,c,3,3,8,8,3,4,7,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,5,4,8,c,3,3,8,8,3,4,7,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,3,8,8,8,b,3,3,6,8,3,4,7,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,4,e,1,1,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,5,8,6,e,3,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,10,e,1,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,9,8,10,e,1,1,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,3,6,4,8,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,9,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,4,1,5,8,4,e,1,3,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,9,8,6,e,1,3,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,8,8,4,e,1,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,5,3,9,2,9,e,3,3,8,8,3,4,6,3,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,1,8,8,4,e,3,3,8,8,3,4,7,4,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,2,5,3,8,c,3,3,8,8,3,4,7,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,2,8,8,6,e,3,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,8,8,8,e,3,1,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,4,2,9,2,8,e,3,3,8,8,3,4,7,5,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,2,6,4,4,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,9,8,8,e,3,3,8,8,3,4,6,4,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,4,2,5,8,10,e,3,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,3,6,3,9,c,3,3,8,8,3,4,6,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,9,8,10,e,3,3,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,2,8,8,8,e,1,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,3,7,8,5,b,3,3,6,7,3,4,7,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,2,3,6,3,8,c,3,3,8,8,3,4,7,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,5,8,8,e,1,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,5,2,5,2,9,e,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,1,8,8,10,e,3,3,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,8,8,8,b,3,3,8,6,3,4,7,5,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,6,e,1,1,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,5,8,8,e,1,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,2,3,5,4,9,c,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,9,8,8,e,1,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,4,3,9,2,9,e,3,3,8,8,3,4,7,5,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,5,3,5,2,9,e,3,3,8,8,3,4,7,3,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2,2,6,4,8,c,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,2,8,8,6,e,3,1,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,1,8,8,8,e,3,1,8,8,3,3,7,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,6,e,1,3,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,2,2,5,4,4,c,3,3,8,8,3,4,6,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1,5,2,5,2,9,e,3,3,8,8,3,4,6,5,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,3,9,8,8,b,3,3,7,7,3,4,6,5,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,5,4,8,b,3,3,8,8,3,4,2,5,6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,5,3,6,4,4,c,3,3,8,8,3,4,7,2,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,9,8,8,e,1,1,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,5,8,6,e,1,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,1,9,8,8,b,3,3,6,7,3,4,6,5,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,1,9,8,8,b,3,3,7,6,3,4,7,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,2,8,8,4,e,1,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,2,8,8,8,e,3,3,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,4,2,9,2,9,e,3,3,8,8,3,4,6,3,5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,1,9,8,8,b,3,3,8,7,3,4,6,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,9,8,4,e,1,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,1,5,8,4,e,3,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,8,e,1,3,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,1,9,8,8,b,3,3,7,8,3,4,6,5,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,8,b,3,3,7,8,3,4,6,5,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,1,8,8,8,e,3,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,5,b,3,3,7,8,3,4,6,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,8,8,10,e,1,1,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,2,3,5,4,8,c,3,3,8,8,3,4,6,2,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,5,1,9,8,8,b,3,3,7,7,3,4,6,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,3,6,4,4,c,3,3,8,8,3,4,7,3,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,8,8,10,e,1,1,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,9,8,5,b,3,3,7,7,3,4,7,4,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,2,6,4,7,c,3,3,8,8,3,4,6,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0,4,1,8,8,6,e,3,3,8,8,3,3,6,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,5,1,9,8,4,e,3,3,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1,5,2,5,2,8,e,3,3,8,8,3,4,6,3,2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,5,1,5,8,8,e,1,1,8,8,3,3,7,3,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0,4,1,5,8,8,e,1,3,8,8,3,3,6,1,5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
